Subject_ID,Age,Comments,Distractions,Distracto,Handedness,Ethnicity,languageCount,Mouse Type,musicInstrument,musicPractice,musicTraining,Race,Returner,Sex,Target File,Interrupted,Experiment Name,Start Time,Trial Number,Target Angle,Cursor FB,Rotation,Hand Angle,RT,MT,Search Time,Reach FB,Hand_Path,Start_X,Start_Y,Screen_Height,Screen_Width,Group
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.9.134,1,45,online_fb,0,46.27303002,1663,1982,918,good_reach,"{""sample_4_y"": 272, ""sample_2_time"": 890, ""sample_1_y"": 461, ""sample_3_x"": 1068, ""sample_3_y"": 335, ""first_y"": 503, ""last_y"": 272, ""first_x"": 919, ""sample_0_x"": 919, ""first_time"": 8, ""sample_2_x"": 1011, ""sample_2_y"": 381, ""count"": 208, ""last_time"": 1982, ""sample_4_x"": 1120, ""sample_1_time"": 440, ""sample_1_x"": 957, ""sample_4_time"": 1982, ""sample_0_time"": 8, ""last_x"": 1120, ""sample_0_y"": 503, ""sample_3_time"": 1340}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.15.273,2,135,online_fb,0,136.143223,790,1669,1991,good_reach,"{""count"": 153, ""sample_4_x"": 670, ""last_y"": 281, ""sample_1_time"": 324, ""sample_0_x"": 892, ""sample_1_x"": 817, ""last_time"": 1669, ""first_y"": 483, ""sample_4_y"": 281, ""sample_3_time"": 1332, ""sample_0_time"": 8, ""sample_0_y"": 483, ""sample_3_x"": 698, ""sample_1_y"": 427, ""sample_4_time"": 1669, ""sample_2_x"": 736, ""sample_2_time"": 1016, ""sample_3_y"": 319, ""first_x"": 892, ""first_time"": 8, ""last_x"": 670, ""sample_2_y"": 348}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.19.445,3,225,online_fb,0,224.1107799,934,946,2240,good_reach,"{""sample_3_x"": 689, ""first_time"": 10, ""sample_0_time"": 10, ""sample_1_time"": 235, ""sample_2_y"": 666, ""sample_2_time"": 481, ""sample_1_x"": 825, ""sample_3_y"": 711, ""sample_4_time"": 946, ""last_time"": 946, ""sample_4_x"": 671, ""count"": 108, ""first_y"": 523, ""last_x"": 671, ""sample_0_y"": 523, ""sample_3_time"": 706, ""sample_0_x"": 892, ""last_y"": 724, ""sample_4_y"": 724, ""first_x"": 892, ""sample_1_y"": 588, ""sample_2_x"": 736}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.22.829,4,315,online_fb,0,318.9495656,599,329,826,good_reach,"{""sample_3_y"": 694, ""sample_0_y"": 518, ""sample_4_x"": 1140, ""sample_2_x"": 1154, ""sample_3_x"": 1151, ""first_time"": 8, ""last_time"": 329, ""sample_2_time"": 179, ""sample_0_time"": 8, ""sample_1_time"": 79, ""sample_0_x"": 937, ""count"": 38, ""sample_1_y"": 653, ""sample_4_y"": 711, ""sample_2_y"": 684, ""last_x"": 1140, ""sample_4_time"": 329, ""first_x"": 937, ""sample_3_time"": 253, ""last_y"": 711, ""sample_1_x"": 1119, ""first_y"": 518}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.27.587,5,45,online_fb,0,45.12704143,792,2019,1897,good_reach,"{""sample_0_time"": 8, ""first_y"": 495, ""first_x"": 919, ""count"": 198, ""last_time"": 2019, ""sample_2_time"": 1156, ""sample_4_time"": 2019, ""sample_0_y"": 495, ""last_x"": 1125, ""last_y"": 276, ""sample_0_x"": 919, ""sample_1_time"": 432, ""first_time"": 8, ""sample_1_x"": 954, ""sample_4_y"": 276, ""sample_4_x"": 1125, ""sample_3_y"": 308, ""sample_3_time"": 1581, ""sample_1_y"": 466, ""sample_3_x"": 1097, ""sample_2_y"": 367, ""sample_2_x"": 1040}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.32.122,6,135,online_fb,0,135.3811193,646,1987,1850,good_reach,"{""sample_4_x"": 673, ""sample_1_time"": 340, ""last_time"": 1987, ""sample_1_x"": 835, ""sample_4_y"": 278, ""count"": 162, ""sample_2_y"": 378, ""last_x"": 673, ""sample_1_y"": 446, ""first_y"": 489, ""sample_0_y"": 489, ""sample_3_y"": 310, ""last_y"": 278, ""sample_0_time"": 8, ""sample_0_x"": 884, ""first_time"": 8, ""sample_3_time"": 1182, ""sample_2_x"": 767, ""sample_4_time"": 1987, ""sample_2_time"": 699, ""first_x"": 884, ""sample_3_x"": 692}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.36.809,7,225,online_fb,0,225.5092824,767,1850,746,good_reach,"{""first_x"": 889, ""last_x"": 677, ""sample_4_time"": 1850, ""sample_0_time"": 3, ""sample_2_x"": 734, ""sample_1_x"": 828, ""last_y"": 729, ""count"": 204, ""sample_3_x"": 707, ""sample_2_y"": 666, ""sample_0_x"": 889, ""sample_3_time"": 1417, ""sample_0_y"": 520, ""first_y"": 520, ""sample_4_y"": 729, ""last_time"": 1850, ""sample_1_time"": 428, ""sample_4_x"": 677, ""sample_2_time"": 880, ""first_time"": 3, ""sample_1_y"": 585, ""sample_3_y"": 701}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.40.846,8,315,online_fb,0,317.4123647,1001,1305,1680,good_reach,"{""sample_4_y"": 718, ""sample_1_x"": 961, ""last_x"": 1135, ""last_y"": 718, ""sample_1_y"": 566, ""sample_2_time"": 530, ""first_time"": 8, ""first_x"": 918, ""sample_2_y"": 621, ""sample_0_y"": 518, ""sample_0_x"": 918, ""count"": 123, ""sample_4_time"": 1305, ""sample_0_time"": 8, ""sample_3_time"": 1030, ""sample_3_x"": 1106, ""sample_2_x"": 1023, ""last_time"": 1305, ""sample_3_y"": 681, ""sample_4_x"": 1135, ""sample_1_time"": 271, ""first_y"": 518}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.44.213,9,45,online_fb,0,43.98151565,610,1255,1451,good_reach,"{""count"": 118, ""sample_3_time"": 1001, ""sample_2_y"": 382, ""first_y"": 479, ""last_x"": 1129, ""last_y"": 281, ""sample_1_time"": 251, ""last_time"": 1255, ""sample_4_time"": 1255, ""sample_0_y"": 479, ""first_x"": 918, ""sample_1_x"": 958, ""sample_4_x"": 1129, ""sample_0_x"": 918, ""sample_0_time"": 5, ""sample_4_y"": 281, ""sample_3_x"": 1108, ""sample_2_x"": 1007, ""sample_3_y"": 301, ""sample_2_time"": 501, ""first_time"": 5, ""sample_1_y"": 434}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.47.11,10,135,online_fb,0,135.5092824,429,1005,1313,good_reach,"{""sample_3_y"": 285, ""sample_1_time"": 465, ""count"": 78, ""first_y"": 470, ""last_time"": 1005, ""last_x"": 673, ""sample_4_x"": 673, ""sample_0_time"": 9, ""sample_2_x"": 709, ""sample_4_time"": 1005, ""last_y"": 279, ""first_x"": 861, ""sample_0_x"": 861, ""sample_3_x"": 681, ""sample_2_y"": 311, ""first_time"": 9, ""sample_0_y"": 470, ""sample_1_x"": 746, ""sample_1_y"": 342, ""sample_3_time"": 815, ""sample_2_time"": 632, ""sample_4_y"": 279}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.49.238,11,225,online_fb,0,226.0184843,415,633,1128,good_reach,"{""sample_4_y"": 731, ""first_x"": 879, ""sample_2_time"": 332, ""last_y"": 731, ""sample_3_time"": 483, ""sample_2_y"": 675, ""sample_1_time"": 158, ""last_time"": 633, ""sample_0_y"": 511, ""count"": 72, ""sample_3_x"": 689, ""sample_2_x"": 724, ""sample_3_y"": 723, ""first_y"": 511, ""last_x"": 679, ""sample_0_x"": 879, ""sample_4_x"": 679, ""sample_1_x"": 769, ""sample_4_time"": 633, ""sample_1_y"": 617, ""sample_0_time"": 8, ""first_time"": 8}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.52.387,12,315,online_fb,0,315.8892201,487,1492,1120,good_reach,"{""first_x"": 913, ""sample_4_time"": 1492, ""count"": 134, ""sample_1_x"": 985, ""last_time"": 1492, ""sample_2_y"": 653, ""sample_3_time"": 1217, ""last_y"": 724, ""sample_0_x"": 913, ""sample_4_y"": 724, ""sample_0_time"": 9, ""first_y"": 520, ""sample_4_x"": 1129, ""sample_0_y"": 520, ""sample_3_x"": 1100, ""sample_3_y"": 695, ""sample_2_x"": 1054, ""first_time"": 9, ""sample_1_time"": 300, ""sample_2_time"": 917, ""last_x"": 1129, ""sample_1_y"": 593}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.55.747,13,45,online_fb,0,40.67919505,565,1555,1188,good_reach,"{""sample_1_y"": 470, ""last_y"": 294, ""last_x"": 1142, ""sample_1_time"": 250, ""sample_2_y"": 422, ""sample_2_time"": 511, ""sample_3_y"": 385, ""sample_4_y"": 294, ""sample_1_x"": 937, ""sample_0_x"": 916, ""sample_3_x"": 1043, ""first_x"": 916, ""sample_2_x"": 1004, ""sample_4_x"": 1142, ""first_time"": 8, ""first_y"": 488, ""sample_3_time"": 754, ""sample_0_y"": 488, ""sample_4_time"": 1555, ""last_time"": 1555, ""count"": 116, ""sample_0_time"": 8}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:23.59.359,14,135,online_fb,0,135.5092824,457,1404,1700,good_reach,"{""sample_4_x"": 673, ""sample_2_time"": 845, ""sample_0_time"": 8, ""sample_3_time"": 1137, ""sample_0_x"": 890, ""first_y"": 481, ""sample_0_y"": 481, ""first_x"": 890, ""last_y"": 279, ""last_time"": 1404, ""sample_1_x"": 814, ""sample_3_y"": 294, ""first_time"": 8, ""sample_3_x"": 693, ""count"": 131, ""sample_4_time"": 1404, ""sample_2_x"": 725, ""sample_1_y"": 418, ""last_x"": 673, ""sample_4_y"": 279, ""sample_2_y"": 328, ""sample_1_time"": 274}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:24.2.604,15,225,online_fb,0,226.0184843,464,1222,1508,good_reach,"{""sample_4_y"": 731, ""last_y"": 731, ""first_x"": 882, ""sample_2_x"": 762, ""sample_3_time"": 1030, ""sample_0_time"": 9, ""sample_4_x"": 679, ""count"": 93, ""last_x"": 679, ""sample_1_x"": 829, ""sample_4_time"": 1222, ""last_time"": 1222, ""sample_0_x"": 882, ""sample_3_x"": 696, ""sample_2_y"": 658, ""sample_2_time"": 463, ""first_y"": 523, ""sample_1_time"": 246, ""sample_0_y"": 523, ""first_time"": 9, ""sample_3_y"": 714, ""sample_1_y"": 580}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:24.5.855,16,315,online_fb,0,315.7605188,573,1138,1489,good_reach,"{""count"": 100, ""last_y"": 725, ""sample_2_x"": 1056, ""sample_2_time"": 695, ""sample_3_y"": 712, ""last_x"": 1129, ""sample_2_y"": 659, ""sample_0_y"": 524, ""sample_1_time"": 234, ""sample_4_x"": 1129, ""sample_1_x"": 960, ""last_time"": 1138, ""sample_0_x"": 911, ""sample_4_y"": 725, ""first_y"": 524, ""first_time"": 9, ""first_x"": 911, ""sample_4_time"": 1138, ""sample_3_time"": 904, ""sample_3_x"": 1114, ""sample_1_y"": 590, ""sample_0_time"": 9}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:24.9.179,17,45,online_fb,0,43.21803941,641,1249,1384,good_reach,"{""last_x"": 1132, ""sample_2_y"": 360, ""sample_3_time"": 1007, ""sample_0_x"": 918, ""sample_2_time"": 774, ""sample_4_x"": 1132, ""sample_0_time"": 7, ""sample_1_x"": 974, ""first_y"": 489, ""sample_3_x"": 1116, ""sample_2_x"": 1062, ""last_time"": 1249, ""sample_1_y"": 435, ""sample_3_y"": 304, ""sample_4_y"": 284, ""first_time"": 7, ""sample_0_y"": 489, ""sample_4_time"": 1249, ""first_x"": 918, ""count"": 111, ""last_y"": 284, ""sample_1_time"": 249}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:24.12.197,18,135,online_fb,0,135.7638985,457,1096,1414,good_reach,"{""last_y"": 280, ""first_time"": 7, ""sample_4_x"": 672, ""sample_0_time"": 7, ""first_y"": 480, ""sample_1_y"": 433, ""sample_3_y"": 306, ""sample_4_time"": 1095, ""sample_3_time"": 895, ""sample_0_x"": 890, ""sample_2_y"": 362, ""last_time"": 1095, ""sample_0_y"": 480, ""sample_4_y"": 280, ""sample_2_x"": 746, ""sample_3_x"": 692, ""count"": 97, ""last_x"": 672, ""first_x"": 890, ""sample_1_x"": 825, ""sample_2_time"": 699, ""sample_1_time"": 237}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:24.15.329,19,225,online_fb,0,225.2535195,507,1129,1446,good_reach,"{""sample_3_x"": 711, ""first_time"": 9, ""sample_1_y"": 566, ""sample_0_time"": 9, ""sample_4_time"": 1129, ""sample_1_x"": 847, ""sample_0_x"": 883, ""last_time"": 1129, ""sample_0_y"": 518, ""sample_4_y"": 729, ""sample_2_x"": 762, ""first_x"": 883, ""last_y"": 729, ""sample_2_y"": 638, ""sample_3_y"": 700, ""sample_4_x"": 675, ""first_y"": 518, ""sample_3_time"": 928, ""count"": 99, ""last_x"": 675, ""sample_2_time"": 428, ""sample_1_time"": 225}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:24.18.151,20,315,online_fb,0,314.3648178,150,1170,1451,good_reach,"{""sample_2_y"": 677, ""sample_1_x"": 946, ""count"": 134, ""first_x"": 888, ""last_y"": 730, ""last_x"": 1123, ""sample_3_x"": 1084, ""sample_1_y"": 590, ""sample_0_x"": 888, ""sample_3_time"": 878, ""sample_4_time"": 1170, ""sample_0_y"": 520, ""sample_2_x"": 1042, ""last_time"": 1170, ""first_time"": 7, ""first_y"": 520, ""sample_2_time"": 582, ""sample_4_x"": 1123, ""sample_4_y"": 730, ""sample_1_time"": 299, ""sample_0_time"": 7, ""sample_3_y"": 704}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:24.35.296,21,225,online_fb,0,313.856777,3082,800,2447,good_reach,"{""first_y"": 518, ""first_x"": 915, ""sample_1_y"": 575, ""sample_0_y"": 518, ""sample_2_x"": 1026, ""sample_0_time"": 7, ""sample_4_x"": 1121, ""sample_3_x"": 1068, ""last_time"": 799, ""sample_3_y"": 672, ""first_time"": 7, ""sample_2_y"": 633, ""sample_1_x"": 964, ""last_y"": 732, ""last_x"": 1121, ""sample_1_time"": 199, ""sample_4_y"": 732, ""sample_3_time"": 608, ""count"": 94, ""sample_0_x"": 915, ""sample_2_time"": 424, ""sample_4_time"": 799}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:24.37.737,22,225,online_fb,0,222.4551956,149,883,788,good_reach,"{""first_time"": 8, ""sample_2_y"": 613, ""count"": 99, ""first_y"": 512, ""sample_0_y"": 512, ""last_x"": 665, ""sample_4_time"": 883, ""sample_0_x"": 878, ""sample_1_time"": 233, ""sample_2_time"": 441, ""sample_0_time"": 8, ""sample_1_y"": 562, ""last_time"": 883, ""last_y"": 717, ""sample_4_y"": 717, ""sample_3_y"": 678, ""sample_1_x"": 831, ""sample_2_x"": 769, ""sample_3_time"": 650, ""first_x"": 878, ""sample_3_x"": 697, ""sample_4_x"": 665}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:24.42.993,23,315,online_fb,0,313.72697,2560,710,1934,good_reach,"{""first_y"": 519, ""last_y"": 732, ""sample_4_y"": 732, ""count"": 80, ""sample_2_time"": 360, ""sample_4_time"": 710, ""sample_0_x"": 916, ""sample_3_time"": 526, ""sample_1_x"": 956, ""sample_4_x"": 1120, ""sample_0_time"": 5, ""sample_3_x"": 1077, ""last_time"": 710, ""first_time"": 5, ""sample_2_x"": 1005, ""sample_2_y"": 642, ""first_x"": 916, ""last_x"": 1120, ""sample_1_time"": 190, ""sample_3_y"": 700, ""sample_1_y"": 575, ""sample_0_y"": 519}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:24.47.917,24,45,online_fb,0,131.0504344,2605,692,1577,good_reach,"{""last_x"": 691, ""sample_1_y"": 439, ""sample_1_time"": 183, ""sample_0_y"": 481, ""sample_1_x"": 852, ""sample_2_time"": 350, ""sample_4_y"": 262, ""first_y"": 481, ""sample_4_x"": 691, ""count"": 79, ""first_x"": 889, ""sample_0_time"": 8, ""sample_2_y"": 403, ""first_time"": 8, ""sample_3_time"": 515, ""sample_4_time"": 691, ""sample_3_x"": 727, ""sample_3_y"": 331, ""last_y"": 262, ""sample_2_x"": 804, ""sample_0_x"": 889, ""last_time"": 691}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:24.53.380,25,225,online_fb,0,311.2027521,2260,1195,1957,good_reach,"{""sample_1_time"": 299, ""sample_0_x"": 917, ""first_x"": 917, ""sample_4_time"": 1195, ""count"": 140, ""last_y"": 743, ""sample_3_y"": 700, ""sample_3_time"": 899, ""sample_1_y"": 595, ""sample_0_y"": 512, ""sample_2_time"": 607, ""sample_0_time"": 7, ""sample_3_x"": 1069, ""last_time"": 1195, ""first_time"": 7, ""sample_4_y"": 743, ""sample_1_x"": 976, ""sample_2_x"": 1025, ""sample_2_y"": 655, ""last_x"": 1111, ""first_y"": 512, ""sample_4_x"": 1111}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:25.0.322,26,315,online_fb,0,311.3045147,4277,1281,1334,good_reach,"{""sample_3_y"": 703, ""sample_0_x"": 921, ""sample_4_time"": 1281, ""sample_1_x"": 971, ""sample_2_x"": 1029, ""sample_0_y"": 519, ""last_y"": 741, ""sample_4_y"": 741, ""last_time"": 1281, ""sample_2_y"": 654, ""count"": 131, ""first_time"": 8, ""sample_4_x"": 1110, ""sample_2_time"": 550, ""sample_1_y"": 578, ""sample_3_time"": 842, ""first_y"": 519, ""sample_0_time"": 8, ""first_x"": 921, ""sample_3_x"": 1083, ""sample_1_time"": 275, ""last_x"": 1110}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:25.8.280,27,225,online_fb,0,213.1957245,2596,3482,1828,good_reach,"{""first_y"": 522, ""sample_2_y"": 723, ""sample_3_x"": 811, ""first_time"": 6, ""sample_1_y"": 647, ""sample_3_y"": 604, ""last_time"": 3482, ""sample_4_y"": 678, ""count"": 316, ""sample_4_time"": 3482, ""sample_2_time"": 1398, ""sample_4_x"": 631, ""sample_1_time"": 724, ""sample_3_time"": 2231, ""sample_2_x"": 676, ""sample_0_time"": 6, ""sample_1_x"": 729, ""sample_0_y"": 522, ""last_y"": 678, ""first_x"": 886, ""last_x"": 631, ""sample_0_x"": 886}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:25.13.463,28,225,online_fb,0,220.679195,2698,1075,1359,good_reach,"{""sample_4_time"": 1075, ""last_y"": 710, ""first_x"": 890, ""count"": 125, ""sample_3_y"": 661, ""sample_0_time"": 8, ""sample_3_time"": 817, ""sample_2_time"": 542, ""sample_2_x"": 789, ""sample_0_y"": 520, ""sample_4_y"": 710, ""first_y"": 520, ""sample_4_x"": 658, ""sample_1_time"": 283, ""last_x"": 658, ""first_time"": 8, ""sample_2_y"": 600, ""sample_0_x"": 890, ""sample_3_x"": 708, ""last_time"": 1075, ""sample_1_x"": 840, ""sample_1_y"": 572}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:25.19.166,29,45,online_fb,0,135.1270414,3285,1008,1360,good_reach,"{""sample_2_time"": 508, ""first_time"": 8, ""sample_0_y"": 496, ""sample_1_time"": 267, ""sample_3_x"": 703, ""sample_4_x"": 674, ""sample_4_y"": 277, ""sample_0_time"": 8, ""sample_1_x"": 841, ""last_x"": 674, ""sample_0_x"": 879, ""sample_2_x"": 749, ""last_time"": 1008, ""last_y"": 277, ""sample_2_y"": 344, ""first_x"": 879, ""sample_4_time"": 1008, ""sample_3_y"": 306, ""first_y"": 496, ""sample_1_y"": 469, ""sample_3_time"": 775, ""count"": 115}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:25.24.154,30,45,online_fb,0,47.15868588,2499,1149,1290,good_reach,"{""first_x"": 920, ""sample_0_y"": 499, ""sample_2_time"": 574, ""sample_1_time"": 300, ""sample_1_y"": 460, ""count"": 133, ""sample_3_time"": 874, ""last_y"": 268, ""sample_0_time"": 7, ""sample_3_x"": 1088, ""sample_2_y"": 368, ""sample_2_x"": 1033, ""first_time"": 7, ""first_y"": 499, ""sample_4_y"": 268, ""sample_1_x"": 965, ""sample_4_time"": 1148, ""sample_0_x"": 920, ""sample_4_x"": 1117, ""last_x"": 1117, ""last_time"": 1148, ""sample_3_y"": 303}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:25.31.620,31,135,online_fb,0,221.8272061,2969,3124,844,good_reach,"{""sample_0_time"": 8, ""last_x"": 662, ""sample_2_y"": 479, ""sample_1_x"": 717, ""first_time"": 8, ""last_time"": 3123, ""last_y"": 715, ""sample_0_x"": 883, ""sample_4_y"": 715, ""count"": 323, ""sample_1_y"": 663, ""sample_0_y"": 517, ""sample_2_time"": 1428, ""sample_3_y"": 533, ""first_y"": 517, ""sample_4_time"": 3123, ""sample_3_x"": 858, ""sample_4_x"": 662, ""sample_3_time"": 2419, ""sample_1_time"": 711, ""sample_2_x"": 934, ""first_x"": 883}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:25.37.355,32,315,online_fb,0,309.3907256,2666,1654,810,good_reach,"{""sample_2_time"": 774, ""first_y"": 515, ""sample_3_y"": 716, ""sample_0_y"": 515, ""sample_1_y"": 578, ""count"": 181, ""sample_2_x"": 1024, ""sample_4_time"": 1654, ""sample_1_time"": 383, ""sample_2_y"": 650, ""last_y"": 748, ""last_x"": 1102, ""sample_4_x"": 1102, ""sample_3_time"": 1166, ""sample_4_y"": 748, ""first_time"": 8, ""first_x"": 917, ""sample_3_x"": 1070, ""sample_1_x"": 954, ""sample_0_x"": 917, ""last_time"": 1654, ""sample_0_time"": 8}",900,502,1004,1800,Katie2
164800,19,NA,[''],NA,righth,non-hispanic,3+,trackpad,yes,0,"""0-1""",unkown,no,female,./tgt_files/csv_tgt_file_2025-03-25.json,no,Katie2,4/3/2025 18:25.42.63,33,315,online_fb,0,221.3208576,2292,954,1411,good_reach,"{""first_x"": 889, ""sample_4_time"": 954, ""last_time"": 954, ""sample_2_y"": 651, ""sample_2_x"": 744, ""sample_1_time"": 230, ""count"": 107, ""last_x"": 660, ""sample_4_y"": 713, ""sample_1_x"": 820, ""sample_0_y"": 523, ""first_time"": 8, ""sample_0_x"": 889, ""last_y"": 713, ""sample_1_y"": 583, ""sample_0_time"": 8, ""sample_3_time"": 712, ""first_y"": 523, ""sample_3_x"": 689, ""sample_4_x"": 660, ""sample_2_time"": 488, ""sample_3_y"": 688}",900,502,1004,1800,Katie2
